url,name,description,duration,adaptive_irt_support,remote_testing_support,test_types,url_normalized,test_type_list,is_technical,is_behavioral,search_text
https://www.shl.com/solutions/products/product-catalog/view/sales-professional-7-1-%28americas%29/,Sales Professional 7.1 (Americas),"Our Sales Professional 7.1 solution is designed for entry to mid-level sales positions in which employees proactively sell products to customers, develop relationships with repeat customers, and have their pay and/or performance heavily based on sales revenue. Sample tasks for these jobs include, but are not limited to: promoting products to customers, persuading customers to buy products, and building ongoing customer relationships.",21 minutes,No,Yes,"['Behavioral', 'Cognitive']",solutions/products/product-catalog/view/sales-professional-7-1-%28americas%29/,"['Behavioral', 'Cognitive']",False,True,"sales professional 7.1 (americas) our sales professional 7.1 solution is designed for entry to mid-level sales positions in which employees proactively sell products to customers, develop relationships with repeat customers, and have their pay and/or performance heavily based on sales revenue. sample tasks for these jobs include, but are not limited to: promoting products to customers, persuading customers to buy products, and building ongoing customer relationships. behavioral cognitive"
https://www.shl.com/solutions/products/product-catalog/view/sales-professional-solution/,Sales Professional Solution,"The Sales Professional solution is for entry to mid-level sales positions in which employees proactively sell products to customers, develop relationships with repeat customers, and have their pay and/or performance heavily based on sales revenue. Sample tasks for these jobs include, but are not limited to: promoting products to customers, persuading customers to buy products, and building ongoing customer relationships.
Potential job titles that use this solution are: Sales Consultant, Sales Representative, and Account Representative. Multiple configurations of this solution are available.",47 minutes,Yes,Yes,"['Ability', 'Behavioral', 'Personality']",solutions/products/product-catalog/view/sales-professional-solution/,"['Ability', 'Behavioral', 'Personality']",False,True,"sales professional solution the sales professional solution is for entry to mid-level sales positions in which employees proactively sell products to customers, develop relationships with repeat customers, and have their pay and/or performance heavily based on sales revenue. sample tasks for these jobs include, but are not limited to: promoting products to customers, persuading customers to buy products, and building ongoing customer relationships.
potential job titles that use this solution are: sales consultant, sales representative, and account representative. multiple configurations of this solution are available. ability behavioral personality"
https://www.shl.com/solutions/products/product-catalog/view/sales-representative-solution/,Sales Representative Solution,"The Sales Representative solution is for entry-level sales positions in which employees proactively sell products to customers and have their pay and/or performance based on sales revenue. Sample tasks for these jobs include, but are not limited to: promoting products to customers, persuading customers to buy products, and completing a transaction with a customer. Potential job titles that use this solution are: Sales
Representative, Sales Associate, and Sales Clerk. Multiple configurations of this solution are available.",29 minutes,Yes,Yes,"['Ability', 'Behavioral', 'Personality']",solutions/products/product-catalog/view/sales-representative-solution/,"['Ability', 'Behavioral', 'Personality']",False,True,"sales representative solution the sales representative solution is for entry-level sales positions in which employees proactively sell products to customers and have their pay and/or performance based on sales revenue. sample tasks for these jobs include, but are not limited to: promoting products to customers, persuading customers to buy products, and completing a transaction with a customer. potential job titles that use this solution are: sales
representative, sales associate, and sales clerk. multiple configurations of this solution are available. ability behavioral personality"
https://www.shl.com/solutions/products/product-catalog/view/sales-supervisor-solution/,Sales Supervisor Solution,"The Sales Supervisor solution is an assessment used for job candidates applying to entry-level sales leadership positions that generally supervise employees and have a significant portion of their job performance based on sales. Sample tasks for these jobs include, but are not limited to: planning and preparing work schedules, promoting products to customers; training subordinates; building ongoing customer relationships;
and making day-to-day decisions with minimal guidance from others. Potential job titles that use this solution are: Assistant Sales Manager and Sales Supervisor. Multiple configurations of this solution are available.",38 minutes,Yes,Yes,"['Ability', 'Behavioral', 'Personality']",solutions/products/product-catalog/view/sales-supervisor-solution/,"['Ability', 'Behavioral', 'Personality']",False,True,"sales supervisor solution the sales supervisor solution is an assessment used for job candidates applying to entry-level sales leadership positions that generally supervise employees and have a significant portion of their job performance based on sales. sample tasks for these jobs include, but are not limited to: planning and preparing work schedules, promoting products to customers; training subordinates; building ongoing customer relationships;
and making day-to-day decisions with minimal guidance from others. potential job titles that use this solution are: assistant sales manager and sales supervisor. multiple configurations of this solution are available. ability behavioral personality"
https://www.shl.com/solutions/products/product-catalog/view/sales-support-specialist-solution/,Sales Support Specialist Solution,"The Sales Support Specialist solution is for entry to mid-level sales support positions in which employees work primarily under the guidance of an account manager or operations manager in support of client accounts. Sample tasks for these jobs include, but are not limited to: implementing customer orders, assisting with and coordinating activities, and utilizing processes to meet customer requirements. Potential job titles that use
this solution are: Implementation Specialist, Project Assistant, and Sales Support Assistant. Multiple configurations of this solution are available.",43 minutes,Yes,Yes,"['Ability', 'Behavioral', 'Personality']",solutions/products/product-catalog/view/sales-support-specialist-solution/,"['Ability', 'Behavioral', 'Personality']",False,True,"sales support specialist solution the sales support specialist solution is for entry to mid-level sales support positions in which employees work primarily under the guidance of an account manager or operations manager in support of client accounts. sample tasks for these jobs include, but are not limited to: implementing customer orders, assisting with and coordinating activities, and utilizing processes to meet customer requirements. potential job titles that use
this solution are: implementation specialist, project assistant, and sales support assistant. multiple configurations of this solution are available. ability behavioral personality"
https://www.shl.com/solutions/products/product-catalog/view/senior-insurance-agent-solution/,Senior Insurance Agent Solution,"The Senior Insurance Agent solution is for senior-level professional positions in the insurance industry that sell a portfolio of insurance products, including property, casualty, automotive, health, and life. Sample tasks for this position include, but are not limited to: calling on policyholders to deliver and explain policies or suggest additions or changes; calculating premiums; customizing insurance programs to suit individual customers; ensuring policy requirements are fulfilled; and conferring with clients to obtain and provide information when claims are made on a policy. Potential job titles that use this solution are: Insurance Senior Sales Professional, Senior Producer, Insurance Sales Agent, and Insurance Agent. Multiple configurations of this solution are available.",44 minutes,No,Yes,"['Ability', 'Behavioral', 'Personality']",solutions/products/product-catalog/view/senior-insurance-agent-solution/,"['Ability', 'Behavioral', 'Personality']",False,True,"senior insurance agent solution the senior insurance agent solution is for senior-level professional positions in the insurance industry that sell a portfolio of insurance products, including property, casualty, automotive, health, and life. sample tasks for this position include, but are not limited to: calling on policyholders to deliver and explain policies or suggest additions or changes; calculating premiums; customizing insurance programs to suit individual customers; ensuring policy requirements are fulfilled; and conferring with clients to obtain and provide information when claims are made on a policy. potential job titles that use this solution are: insurance senior sales professional, senior producer, insurance sales agent, and insurance agent. multiple configurations of this solution are available. ability behavioral personality"
https://www.shl.com/solutions/products/product-catalog/view/senior-sales-professional-solution/,Senior Sales Professional Solution,"The Senior Sales Professional solution is for high-level sales positions in which employees proactively sell products to customers, develop relationships with new or existing customers, and have their pay and/or performance heavily based on sales revenue. Sample tasks for these jobs include, but are not limited to: promoting products to customers, consulting with and persuading customers to buy products, and building
ongoing customer relationships. Potential job titles that use this solution are: Senior Sales Representative, Business Development Manager, and Senior Sales Consultant. Multiple configurations of this solution are available.",42 minutes,Yes,Yes,"['Ability', 'Behavioral', 'Personality']",solutions/products/product-catalog/view/senior-sales-professional-solution/,"['Ability', 'Behavioral', 'Personality']",False,True,"senior sales professional solution the senior sales professional solution is for high-level sales positions in which employees proactively sell products to customers, develop relationships with new or existing customers, and have their pay and/or performance heavily based on sales revenue. sample tasks for these jobs include, but are not limited to: promoting products to customers, consulting with and persuading customers to buy products, and building
ongoing customer relationships. potential job titles that use this solution are: senior sales representative, business development manager, and senior sales consultant. multiple configurations of this solution are available. ability behavioral personality"
https://www.shl.com/solutions/products/product-catalog/view/server-solution/,Server Solution,"The Server solution is designed for entry-level positions in the hospitality industry. Sample tasks include greeting customers, taking customer food and drink orders and delivering food items to guests. The solution is focused on work ethic, customer focus and sales. Potential job titles that use this solution are: Server and Waiter/Waitress. Multiple configurations of this solution are available.",40 minutes,Yes,Yes,"['Behavioral', 'Ability', 'Personality']",solutions/products/product-catalog/view/server-solution/,"['Behavioral', 'Ability', 'Personality']",False,True,"server solution the server solution is designed for entry-level positions in the hospitality industry. sample tasks include greeting customers, taking customer food and drink orders and delivering food items to guests. the solution is focused on work ethic, customer focus and sales. potential job titles that use this solution are: server and waiter/waitress. multiple configurations of this solution are available. behavioral ability personality"
https://www.shl.com/solutions/products/product-catalog/view/service-associate-solution/,Service Associate Solution,"The Service Associate is designed for entry-level positions that are primarily task focused but may include a customer service component. The solution covers a wide variety of support positions in the hospitality industry and sample tasks may include: cleaning hotel rooms, serving food at buffet lines, parking cars, and/or delivering food to hotel rooms. Potential job titles that use this solution are: Housekeeper, Buffet Server, Room Service Attendant, and Valet. Multiple configurations of this solution are available.",38 minutes,Yes,Yes,"['Ability', 'Behavioral', 'Personality']",solutions/products/product-catalog/view/service-associate-solution/,"['Ability', 'Behavioral', 'Personality']",False,True,"service associate solution the service associate is designed for entry-level positions that are primarily task focused but may include a customer service component. the solution covers a wide variety of support positions in the hospitality industry and sample tasks may include: cleaning hotel rooms, serving food at buffet lines, parking cars, and/or delivering food to hotel rooms. potential job titles that use this solution are: housekeeper, buffet server, room service attendant, and valet. multiple configurations of this solution are available. ability behavioral personality"
https://www.shl.com/solutions/products/product-catalog/view/service-supervisor-solution/,Service Supervisor Solution,"The Service Supervisor solution is designed for entry-level leadership positions in the hospitality industry that oversee hourly and salaried employees in customer facing positions (e.g. Front Desk Associate, Concierge, Guest Service Associate). Individuals in these roles perform many of hte duties of the employees they supervise. Sample tasks may include: assisting challenging guests, coaching employees on their customer service skills, taking corrective action when an employee is performing poorly, and monitoring employees to assess the satisfactory completion of tasks. Potential job titles that use this solution are: Front Desk Manager, Guest Services Supervisor, and Front Desk Supervisor. Multiple configurations of this solution are available.",48 minutes,Yes,Yes,"['Ability', 'Behavioral', 'Personality']",solutions/products/product-catalog/view/service-supervisor-solution/,"['Ability', 'Behavioral', 'Personality']",False,True,"service supervisor solution the service supervisor solution is designed for entry-level leadership positions in the hospitality industry that oversee hourly and salaried employees in customer facing positions (e.g. front desk associate, concierge, guest service associate). individuals in these roles perform many of hte duties of the employees they supervise. sample tasks may include: assisting challenging guests, coaching employees on their customer service skills, taking corrective action when an employee is performing poorly, and monitoring employees to assess the satisfactory completion of tasks. potential job titles that use this solution are: front desk manager, guest services supervisor, and front desk supervisor. multiple configurations of this solution are available. ability behavioral personality"
https://www.shl.com/solutions/products/product-catalog/view/stock-clerk-solution/,Stock Clerk Solution,"The Stock Clerk solution is for entry-level retail positions in which employees work primarily in the stockroom handling incoming and outgoing shipment and keeping the sales floor fully stocked.  Sample tasks for these jobs include, but are not limited to: unload product shipment, maintain stockroom organization, replenish supplies and products on the sales floor, and process outgoing shipments.  Potential job titles that use this solution are: Stock Clerk, Inventory Associate, and Warehouse Associate. Multiple configurations of this solution are available.",25 minutes,No,Yes,"['Ability', 'Behavioral', 'Personality']",solutions/products/product-catalog/view/stock-clerk-solution/,"['Ability', 'Behavioral', 'Personality']",False,True,"stock clerk solution the stock clerk solution is for entry-level retail positions in which employees work primarily in the stockroom handling incoming and outgoing shipment and keeping the sales floor fully stocked.  sample tasks for these jobs include, but are not limited to: unload product shipment, maintain stockroom organization, replenish supplies and products on the sales floor, and process outgoing shipments.  potential job titles that use this solution are: stock clerk, inventory associate, and warehouse associate. multiple configurations of this solution are available. ability behavioral personality"
https://www.shl.com/solutions/products/product-catalog/view/store-manager-7-0-solution/,Store Manager 7.0 Solution,"Our Store Manager 7.0 solution is designed for candidates applying to entry-level leadership positions who tend to supervise hourly employees in a retail or restaurant setting. Sample tasks for these jobs include, but are not limited to: planning and preparing work schedules, assigning employees to specific duties; coaching employees on attendance, conduct, schedule adherence, and work tasks, developing employees' skills; training subordinates; prioritizing multiple tasks and priorities; and making day-to-day decisions with minimal guidance from others.
Report Language Availability: English (USA), Latin American Spanish.",34 minutes,No,Yes,"['Behavioral', 'Cognitive']",solutions/products/product-catalog/view/store-manager-7-0-solution/,"['Behavioral', 'Cognitive']",False,True,"store manager 7.0 solution our store manager 7.0 solution is designed for candidates applying to entry-level leadership positions who tend to supervise hourly employees in a retail or restaurant setting. sample tasks for these jobs include, but are not limited to: planning and preparing work schedules, assigning employees to specific duties; coaching employees on attendance, conduct, schedule adherence, and work tasks, developing employees' skills; training subordinates; prioritizing multiple tasks and priorities; and making day-to-day decisions with minimal guidance from others.
report language availability: english (usa), latin american spanish. behavioral cognitive"
https://www.shl.com/solutions/products/product-catalog/view/store-manager-7-1-%28americas%29/,Store Manager 7.1 (Americas),"Our Store Manager 7.1 solution is designed for candidates applying to entry-level leadership positions who tend to supervise hourly employees in a retail or restaurant setting. Sample tasks for these jobs include, but are not limited to: planning and preparing work schedules, assigning employees to specific duties; coaching employees on attendance, conduct, schedule adherence, and work tasks, developing employees' skills; training subordinates; prioritizing multiple tasks and priorities; and making day-to-day decisions with minimal guidance from others.",34 minutes,No,Yes,"['Behavioral', 'Cognitive']",solutions/products/product-catalog/view/store-manager-7-1-%28americas%29/,"['Behavioral', 'Cognitive']",False,True,"store manager 7.1 (americas) our store manager 7.1 solution is designed for candidates applying to entry-level leadership positions who tend to supervise hourly employees in a retail or restaurant setting. sample tasks for these jobs include, but are not limited to: planning and preparing work schedules, assigning employees to specific duties; coaching employees on attendance, conduct, schedule adherence, and work tasks, developing employees' skills; training subordinates; prioritizing multiple tasks and priorities; and making day-to-day decisions with minimal guidance from others. behavioral cognitive"
https://www.shl.com/solutions/products/product-catalog/view/store-manager-7-1-%28international%29/,Store Manager 7.1 (International),"Our Store Manager 7.1 solution is designed for candidates applying to entry-level leadership positions who tend to supervise hourly employees in a retail or restaurant setting. Sample tasks for these jobs include, but are not limited to: planning and preparing work schedules, assigning employees to specific duties; coaching employees on attendance, conduct, schedule adherence, and work tasks, developing employees' skills; training subordinates; prioritizing multiple tasks and priorities; and making day-to-day decisions with minimal guidance from others.",34 minutes,No,Yes,"['Cognitive', 'Behavioral']",solutions/products/product-catalog/view/store-manager-7-1-%28international%29/,"['Cognitive', 'Behavioral']",False,True,"store manager 7.1 (international) our store manager 7.1 solution is designed for candidates applying to entry-level leadership positions who tend to supervise hourly employees in a retail or restaurant setting. sample tasks for these jobs include, but are not limited to: planning and preparing work schedules, assigning employees to specific duties; coaching employees on attendance, conduct, schedule adherence, and work tasks, developing employees' skills; training subordinates; prioritizing multiple tasks and priorities; and making day-to-day decisions with minimal guidance from others. cognitive behavioral"
https://www.shl.com/solutions/products/product-catalog/view/store-manager-solution/,Store Manager Solution,"The Store Manager solution is an assessment used for job candidates applying to entry-level leadership positions who tend to supervise hourly employees. Sample tasks for these jobs include, but are not limited to:  planning and preparing work schedules, assigning employees to specific duties; coaching  employees on attendance, conduct, schedule adherence, and work tasks, developing employees' skills ; training subordinates; prioritizing multiple tasks  and priorities; and making  day-to-day decisions with minimal guidance from others. Potential job titles that use this solution are: Store Manager, First Line Supervisor, Retail Manager, Restaurant Manager, and Customer Service Supervisor. Multiple configuration options of this solution are available.",49 minutes,Yes,Yes,"['Ability', 'Behavioral', 'Personality']",solutions/products/product-catalog/view/store-manager-solution/,"['Ability', 'Behavioral', 'Personality']",False,True,"store manager solution the store manager solution is an assessment used for job candidates applying to entry-level leadership positions who tend to supervise hourly employees. sample tasks for these jobs include, but are not limited to:  planning and preparing work schedules, assigning employees to specific duties; coaching  employees on attendance, conduct, schedule adherence, and work tasks, developing employees' skills ; training subordinates; prioritizing multiple tasks  and priorities; and making  day-to-day decisions with minimal guidance from others. potential job titles that use this solution are: store manager, first line supervisor, retail manager, restaurant manager, and customer service supervisor. multiple configuration options of this solution are available. ability behavioral personality"
https://www.shl.com/solutions/products/product-catalog/view/supervisor-short-form/,Supervisor - Short Form,"The Supervisor solution is an assessment used for job candidates applying to entry-level leadership positions who tend to supervise hourly employees. Sample tasks for these jobs include, but are not limited to:  planning and preparing work schedules, assigning employees to specific duties; coaching  employees on attendance, conduct, schedule adherence, and work tasks, developing employees' skills ; training subordinates; prioritizing multiple tasks  and priorities; and making  day-to-day decisions with minimal guidance from others. Potential job titles that use this solution are: Team Leader, First Line Supervisor, Call Center Supervisor, and Customer Service Supervisor.",57 minutes,Yes,Yes,['Situational'],solutions/products/product-catalog/view/supervisor-short-form/,['Situational'],False,False,"supervisor - short form the supervisor solution is an assessment used for job candidates applying to entry-level leadership positions who tend to supervise hourly employees. sample tasks for these jobs include, but are not limited to:  planning and preparing work schedules, assigning employees to specific duties; coaching  employees on attendance, conduct, schedule adherence, and work tasks, developing employees' skills ; training subordinates; prioritizing multiple tasks  and priorities; and making  day-to-day decisions with minimal guidance from others. potential job titles that use this solution are: team leader, first line supervisor, call center supervisor, and customer service supervisor. situational"
https://www.shl.com/solutions/products/product-catalog/view/supervisor-7-0-solution/,Supervisor 7.0 Solution,"Our Supervisor 7.0 solution is designed for candidates applying to entry-level leadership positions who tend to supervise hourly employees. Sample tasks for these jobs include, but are not limited to: planning and preparing work schedules, assigning employees to specific duties; coaching employees on attendance, conduct, schedule adherence, and work tasks, developing employees' skills; training subordinates; prioritizing multiple tasks and priorities; and making day-to-day decisions with minimal guidance from others.
Report Language Availability: English (USA), Latin American Spanish.",32 minutes,No,Yes,"['Behavioral', 'Cognitive']",solutions/products/product-catalog/view/supervisor-7-0-solution/,"['Behavioral', 'Cognitive']",False,True,"supervisor 7.0 solution our supervisor 7.0 solution is designed for candidates applying to entry-level leadership positions who tend to supervise hourly employees. sample tasks for these jobs include, but are not limited to: planning and preparing work schedules, assigning employees to specific duties; coaching employees on attendance, conduct, schedule adherence, and work tasks, developing employees' skills; training subordinates; prioritizing multiple tasks and priorities; and making day-to-day decisions with minimal guidance from others.
report language availability: english (usa), latin american spanish. behavioral cognitive"
https://www.shl.com/solutions/products/product-catalog/view/supervisor-7-1-%28americas%29/,Supervisor 7.1 (Americas),"Our Supervisor 7.1 solution is designed for candidates applying to entry-level leadership positions who tend to supervise hourly employees. Sample tasks for these jobs include, but are not limited to: planning and preparing work schedules, assigning employees to specific duties; coaching employees on attendance, conduct, schedule adherence, and work tasks, developing employees' skills; training subordinates; prioritizing multiple tasks and priorities; and making day-to-day decisions with minimal guidance from others.
Report Language Availability: English (USA), Canadian French, Brazilian Portuguese.
 “IMPORTANT! Please note that you will need to select the correct package depending on which norm you intend to use. The package available for this product is International and Americas"".",29 minutes,No,Yes,"['Behavioral', 'Cognitive', 'Personality']",solutions/products/product-catalog/view/supervisor-7-1-%28americas%29/,"['Behavioral', 'Cognitive', 'Personality']",False,True,"supervisor 7.1 (americas) our supervisor 7.1 solution is designed for candidates applying to entry-level leadership positions who tend to supervise hourly employees. sample tasks for these jobs include, but are not limited to: planning and preparing work schedules, assigning employees to specific duties; coaching employees on attendance, conduct, schedule adherence, and work tasks, developing employees' skills; training subordinates; prioritizing multiple tasks and priorities; and making day-to-day decisions with minimal guidance from others.
report language availability: english (usa), canadian french, brazilian portuguese.
 “important! please note that you will need to select the correct package depending on which norm you intend to use. the package available for this product is international and americas"". behavioral cognitive personality"
https://www.shl.com/solutions/products/product-catalog/view/supervisor-7-1-%28international%29/,Supervisor 7.1 (International),"Our Supervisor 7.1 solution is designed for candidates applying to entry-level leadership positions who tend to supervise hourly employees. Sample tasks for these jobs include, but are not limited to: planning and preparing work schedules, assigning employees to specific duties; coaching employees on attendance, conduct, schedule adherence, and work tasks, developing employees' skills; training subordinates; prioritizing multiple tasks and priorities; and making day-to-day decisions with minimal guidance from others.
Report Language Availability: English International, German, Portuguese, Spanish, Norwegian, Swedish, Dutch, French, English (USA)
 “IMPORTANT! Please note that you will need to select the correct package depending on which norm you intend to use. The package available for this product is International and Americas"".",29 minutes,No,Yes,"['Personality', 'Cognitive', 'Behavioral']",solutions/products/product-catalog/view/supervisor-7-1-%28international%29/,"['Personality', 'Cognitive', 'Behavioral']",False,True,"supervisor 7.1 (international) our supervisor 7.1 solution is designed for candidates applying to entry-level leadership positions who tend to supervise hourly employees. sample tasks for these jobs include, but are not limited to: planning and preparing work schedules, assigning employees to specific duties; coaching employees on attendance, conduct, schedule adherence, and work tasks, developing employees' skills; training subordinates; prioritizing multiple tasks and priorities; and making day-to-day decisions with minimal guidance from others.
report language availability: english international, german, portuguese, spanish, norwegian, swedish, dutch, french, english (usa)
 “important! please note that you will need to select the correct package depending on which norm you intend to use. the package available for this product is international and americas"". personality cognitive behavioral"
https://www.shl.com/solutions/products/product-catalog/view/support-associate-solution/,Support Associate Solution,"The Support Associate solution is designed for entry-level positions that involve little to no interaction with customers. The solution covers a wide variety of support positions in the hospitality industry, and sample tasks may include: food preparation, dishwashing, and/or cleaning. Potential job titles that use this solutin are: Janitor, Food Prep, Laundry Associate and Dishwasher. Multiple configurations of this solution are available.",38 minutes,Yes,Yes,"['Ability', 'Behavioral', 'Personality']",solutions/products/product-catalog/view/support-associate-solution/,"['Ability', 'Behavioral', 'Personality']",False,True,"support associate solution the support associate solution is designed for entry-level positions that involve little to no interaction with customers. the solution covers a wide variety of support positions in the hospitality industry, and sample tasks may include: food preparation, dishwashing, and/or cleaning. potential job titles that use this solutin are: janitor, food prep, laundry associate and dishwasher. multiple configurations of this solution are available. ability behavioral personality"
https://www.shl.com/solutions/products/product-catalog/view/support-supervisor-solution/,Support Supervisor Solution,"The Support Supervisor solution is designed for entry-level leadership positions in the hospitality industry that oversee hourly employees in non-customer facing support positions (e.g. Janitors, Laundry Workers, Grounds Crew). Individuals in these roles may perform many of the duties of the employees they supervise. Sample tasks may include: assigning work tasks, taking corrective action when an employee is performing poorly, and monitoring employees to assess the satisfactory completion of tasks. Potential job titles that use this solution are: Head Custodian, Maintenance Supervisor, Buildings and Grounds Supervisor, Facilities Manager, Housekeeping Supervisor, Building and Grounds Director and Housekeepig Director. Multiple configurations of this solution are available.",39 minutes,Yes,Yes,"['Ability', 'Personality', 'Situational', 'Behavioral']",solutions/products/product-catalog/view/support-supervisor-solution/,"['Ability', 'Personality', 'Situational', 'Behavioral']",False,True,"support supervisor solution the support supervisor solution is designed for entry-level leadership positions in the hospitality industry that oversee hourly employees in non-customer facing support positions (e.g. janitors, laundry workers, grounds crew). individuals in these roles may perform many of the duties of the employees they supervise. sample tasks may include: assigning work tasks, taking corrective action when an employee is performing poorly, and monitoring employees to assess the satisfactory completion of tasks. potential job titles that use this solution are: head custodian, maintenance supervisor, buildings and grounds supervisor, facilities manager, housekeeping supervisor, building and grounds director and housekeepig director. multiple configurations of this solution are available. ability personality situational behavioral"
https://www.shl.com/solutions/products/product-catalog/view/technical-sales-associate-solution/,Technical Sales Associate Solution,"The Technical Sales Associate solution is for entry-level retail positions in which employees proactively sell a specific line of products that requires substantial knowledge about the products and have their pay and/or performance based on sales revenue.  Sample tasks for these jobs include, but are not limited to: obtaining detailed product information, promoting products to customers, persuading customers to buy products, and completing a transaction with a customer.  Potential job titles that use this solution are: Sales Representative, Retail Sales Associate, and Sales Clerk. Multiple configurations of this solution are available.",41 minutes,No,Yes,"['Ability', 'Behavioral', 'Personality']",solutions/products/product-catalog/view/technical-sales-associate-solution/,"['Ability', 'Behavioral', 'Personality']",False,True,"technical sales associate solution the technical sales associate solution is for entry-level retail positions in which employees proactively sell a specific line of products that requires substantial knowledge about the products and have their pay and/or performance based on sales revenue.  sample tasks for these jobs include, but are not limited to: obtaining detailed product information, promoting products to customers, persuading customers to buy products, and completing a transaction with a customer.  potential job titles that use this solution are: sales representative, retail sales associate, and sales clerk. multiple configurations of this solution are available. ability behavioral personality"
https://www.shl.com/solutions/products/product-catalog/view/techniciantechnologist-solution/,Technician/Technologist Solution,"The Technician/Technologist solution is for positions in a healthcare environment that perform medical tests to aide in the treatment of patients.  Sample tasks for this job include, but are not limited to: collecting samples of bodily fluids, completing x-rays on patients, conducting analysis using medical machines, and entering results of medical tests into a computer.  Potential job titles that use this solutionare: Radiologic Technician, Medical Technologist/Technician, and Laboratory Technologist.  Multiple configurations of this solution are available.",52 minutes,Yes,Yes,"['Ability', 'Behavioral', 'Personality']",solutions/products/product-catalog/view/techniciantechnologist-solution/,"['Ability', 'Behavioral', 'Personality']",False,True,"technician/technologist solution the technician/technologist solution is for positions in a healthcare environment that perform medical tests to aide in the treatment of patients.  sample tasks for this job include, but are not limited to: collecting samples of bodily fluids, completing x-rays on patients, conducting analysis using medical machines, and entering results of medical tests into a computer.  potential job titles that use this solutionare: radiologic technician, medical technologist/technician, and laboratory technologist.  multiple configurations of this solution are available. ability behavioral personality"
https://www.shl.com/solutions/products/product-catalog/view/technology-professional-8-0-job-focused-assessment/,Technology Professional 8.0 Job Focused Assessment,"The Technology Job Focused Assessment assesses  key behavioral attributes  required for success in fast-paced, rapidly evolving  technology environments , providing an indication of the candidate’s longer term potential. 

It is available as part of SHL’s Technology Hiring Solution.",16 minutes,No,Yes,"['Cognitive', 'Personality']",solutions/products/product-catalog/view/technology-professional-8-0-job-focused-assessment/,"['Cognitive', 'Personality']",False,True,"technology professional 8.0 job focused assessment the technology job focused assessment assesses  key behavioral attributes  required for success in fast-paced, rapidly evolving  technology environments , providing an indication of the candidate’s longer term potential. 

it is available as part of shl’s technology hiring solution. cognitive personality"
https://www.shl.com/solutions/products/product-catalog/view/telenurse-solution/,Telenurse Solution,"The Telenurse solution is for positions in a healthcare environment that interact with patients over the telephone.  Sample tasks for this job include, but are not limited to: accurately understanding patient's symptoms via the telephone, systematically working through patient symptoms to arrive at the correct diagnosis, and recalling facts from the call for documentation.  Potential job titles that use this solution are: Telenurse, Telephone Nurse, or On Call Nurse.  Multiple configurations of this solution are available.",68 minutes,Yes,Yes,"['Ability', 'Behavioral', 'Personality']",solutions/products/product-catalog/view/telenurse-solution/,"['Ability', 'Behavioral', 'Personality']",False,True,"telenurse solution the telenurse solution is for positions in a healthcare environment that interact with patients over the telephone.  sample tasks for this job include, but are not limited to: accurately understanding patient's symptoms via the telephone, systematically working through patient symptoms to arrive at the correct diagnosis, and recalling facts from the call for documentation.  potential job titles that use this solution are: telenurse, telephone nurse, or on call nurse.  multiple configurations of this solution are available. ability behavioral personality"
https://www.shl.com/solutions/products/product-catalog/view/teller-7-0/,Teller 7.0,"Teller or cashier positions are integral to financial institutions as they conduct numerous banking transactions each day, as well as being the face of the bank to its customers. The Teller Solution contains scales that measure a person’s ability to handle money, prevent transactional errors, promote quality customer service, and generate sales or referrals appropriately.",35 minutes,Yes,Yes,"['Behavioral', 'Knowledge', 'Personality', 'Situational']",solutions/products/product-catalog/view/teller-7-0/,"['Behavioral', 'Knowledge', 'Personality', 'Situational']",False,True,"teller 7.0 teller or cashier positions are integral to financial institutions as they conduct numerous banking transactions each day, as well as being the face of the bank to its customers. the teller solution contains scales that measure a person’s ability to handle money, prevent transactional errors, promote quality customer service, and generate sales or referrals appropriately. behavioral knowledge personality situational"
https://www.shl.com/solutions/products/product-catalog/view/teller-with-sales-short-form/,Teller with Sales - Short Form,"The Teller solution with Sales is for entry-level financial institution teller positions. Sample tasks for this job would include, but are not limited to: balancing currency, coin and checks, cashing checks and paying out money, entering customer transactions into computers, and suggestive selling after a customer service interaction.",35 minutes,No,Yes,"['Ability', 'Behavioral', 'Knowledge', 'Personality', 'Situational']",solutions/products/product-catalog/view/teller-with-sales-short-form/,"['Ability', 'Behavioral', 'Knowledge', 'Personality', 'Situational']",False,True,"teller with sales - short form the teller solution with sales is for entry-level financial institution teller positions. sample tasks for this job would include, but are not limited to: balancing currency, coin and checks, cashing checks and paying out money, entering customer transactions into computers, and suggestive selling after a customer service interaction. ability behavioral knowledge personality situational"
https://www.shl.com/solutions/products/product-catalog/view/transcriptionist-solution/,Transcriptionist Solution,"The Transcriptionist solution is for entry-level clerical roles in a healthcare environment that require employees to translate medical information.  Sample tasks for these jobs include, but are not limited to: transcribing dictated reports, deciphering medical jargon, and proofing medical reports.  Potential job titles that use this solution are: Medical Transcriptionist, Medical Transcriber, and Documentation Specialist.  Multiple configurations of this solution are available.",33 minutes,Yes,Yes,"['Ability', 'Behavioral', 'Knowledge', 'Personality']",solutions/products/product-catalog/view/transcriptionist-solution/,"['Ability', 'Behavioral', 'Knowledge', 'Personality']",False,True,"transcriptionist solution the transcriptionist solution is for entry-level clerical roles in a healthcare environment that require employees to translate medical information.  sample tasks for these jobs include, but are not limited to: transcribing dictated reports, deciphering medical jargon, and proofing medical reports.  potential job titles that use this solution are: medical transcriptionist, medical transcriber, and documentation specialist.  multiple configurations of this solution are available. ability behavioral knowledge personality"
